CenBlock10,CenTract10,NTA10,PUMA10,CenUnits10
360050067001001,36005006700,BX34,3710,113
360050067001002,36005006700,BX34,3710,89
360050067001003,36005006700,BX34,3710,0
360050067001004,36005006700,BX34,3710,85
360050067001005,36005006700,BX34,3710,41
360050067002000,36005006700,BX34,3710,237
360050067002001,36005006700,BX34,3710,55
360050067002002,36005006700,BX34,3710,55
360050067003000,36005006700,BX34,3710,136
360050067003001,36005006700,BX34,3710,252
360050067003002,36005006700,BX34,3710,139
360050067004000,36005006700,BX34,3710,106
360050067004001,36005006700,BX34,3710,140
360050067004002,36005006700,BX34,3710,0
360050067004003,36005006700,BX34,3710,141
360050067004004,36005006700,BX34,3710,109
360050067005000,36005006700,BX34,3710,358
360050067006000,36005006700,BX34,3710,122
360050067006001,36005006700,BX34,3710,166
360050068001000,36005006800,BX55,3709,112
360050068001001,36005006800,BX55,3709,107
360050068001002,36005006800,BX55,3709,160
360050068002000,36005006800,BX55,3709,1
360050068002001,36005006800,BX55,3709,0
360050068002002,36005006800,BX55,3709,0
360050068002003,36005006800,BX55,3709,260
360050068003000,36005006800,BX55,3709,0
360050068003001,36005006800,BX55,3709,205
360050068003002,36005006800,BX55,3709,254
360050069001000,36005006900,BX34,3710,121
360050069001001,36005006900,BX34,3710,105
360050069001002,36005006900,BX34,3710,249
360050069001003,36005006900,BX34,3710,247
360050069001004,36005006900,BX34,3710,140
360050069001005,36005006900,BX34,3710,24
360050069001006,36005006900,BX34,3710,88
360050069001007,36005006900,BX34,3710,100
360050069002000,36005006900,BX34,3710,53
360050069002001,36005006900,BX34,3710,225
360050069002002,36005006900,BX34,3710,143
360050069002003,36005006900,BX34,3710,93
360050069002004,36005006900,BX34,3710,23
360050069002005,36005006900,BX34,3710,39
360050069003000,36005006900,BX34,3710,247
360050069003001,36005006900,BX34,3710,248
360050069004000,36005006900,BX34,3710,364
360050069004001,36005006900,BX34,3710,125
360050070001000,36005007000,BX55,3709,140
360050070001001,36005007000,BX55,3709,163
360050070001002,36005007000,BX55,3709,45
360050070001003,36005007000,BX55,3709,201
360050070001004,36005007000,BX55,3709,268
360050070001005,36005007000,BX55,3709,97
360050070002000,36005007000,BX55,3709,120
360050070002001,36005007000,BX55,3709,133
360050070003000,36005007000,BX55,3709,159
360050070003001,36005007000,BX55,3709,107
360050070003002,36005007000,BX55,3709,137
360050071001000,36005007100,BX34,3710,0
360050071001001,36005007100,BX34,3710,0
360050071001002,36005007100,BX34,3710,100
360050071001003,36005007100,BX34,3710,117
360050071001004,36005007100,BX34,3710,93
360050071002000,36005007100,BX34,3710,0
360050071002001,36005007100,BX34,3710,0
360050071002002,36005007100,BX34,3710,111
360050071002003,36005007100,BX34,3710,0
360050071002004,36005007100,BX34,3710,0
360050071002005,36005007100,BX34,3710,209
360050071002006,36005007100,BX34,3710,0
360050071002007,36005007100,BX34,3710,0
360050071002008,36005007100,BX34,3710,0
360050071002009,36005007100,BX34,3710,0
360050071002010,36005007100,BX34,3710,0
360050071002011,36005007100,BX34,3710,0
360050071002012,36005007100,BX34,3710,0
360050071002013,36005007100,BX34,3710,0
360050071002014,36005007100,BX34,3710,0
360050071002015,36005007100,BX34,3710,0
360050071002016,36005007100,BX34,3710,0
360050072001000,36005007200,BX55,3709,0
360050072001001,36005007200,BX55,3709,142
360050072001002,36005007200,BX55,3709,141
360050072001003,36005007200,BX55,3709,290
360050072002000,36005007200,BX55,3709,420
360050072002001,36005007200,BX55,3709,103
360050072002002,36005007200,BX55,3709,112
360050072003000,36005007200,BX55,3709,1
360050072003001,36005007200,BX55,3709,0
360050072003002,36005007200,BX55,3709,0
360050072003003,36005007200,BX55,3709,388
360050072003004,36005007200,BX55,3709,1
360050072004000,36005007200,BX55,3709,258
360050073001000,36005007300,BX34,3710,88
360050073001001,36005007300,BX34,3710,61
360050073001002,36005007300,BX34,3710,75
360050073001003,36005007300,BX34,3710,94
360050073001004,36005007300,BX34,3710,70
360050073002000,36005007300,BX34,3710,200
360050073002001,36005007300,BX34,3710,196
360050073003000,36005007300,BX34,3710,338
360050073003001,36005007300,BX34,3710,218
360050073003002,36005007300,BX34,3710,0
360050074001000,36005007400,BX09,3709,128
360050074001001,36005007400,BX09,3709,129
360050074001002,36005007400,BX09,3709,146
360050074002000,36005007400,BX09,3709,59
360050074002001,36005007400,BX09,3709,93
360050074002002,36005007400,BX09,3709,240
360050074003000,36005007400,BX09,3709,619
360050075001000,36005007500,BX34,3710,276
360050075001001,36005007500,BX34,3710,189
360050075002000,36005007500,BX34,3710,30
360050075002001,36005007500,BX34,3710,75
360050075002002,36005007500,BX34,3710,112
360050075002003,36005007500,BX34,3710,0
360050075002004,36005007500,BX34,3710,0
360050075002005,36005007500,BX34,3710,78
360050075002006,36005007500,BX34,3710,46
360050075002007,36005007500,BX34,3710,61
360050075002008,36005007500,BX34,3710,99
360050075003000,36005007500,BX34,3710,536
360050075004000,36005007500,BX34,3710,0
360050075004001,36005007500,BX34,3710,168
360050076001000,36005007600,BX08,3709,30
360050076001001,36005007600,BX08,3709,212
360050076002000,36005007600,BX08,3709,199
360050076002001,36005007600,BX08,3709,177
360050076003000,36005007600,BX08,3709,190
360050076003001,36005007600,BX08,3709,118
360050076004000,36005007600,BX08,3709,205
360050076004001,36005007600,BX08,3709,1
360050076004002,36005007600,BX08,3709,18
360050076004003,36005007600,BX08,3709,191
360050076004004,36005007600,BX08,3709,150
360050076004005,36005007600,BX08,3709,0
360050076005000,36005007600,BX08,3709,29
360050076005001,36005007600,BX08,3709,98
360050076005002,36005007600,BX08,3709,132
360050076005003,36005007600,BX08,3709,0
360050076005004,36005007600,BX08,3709,7
360050076005005,36005007600,BX08,3709,61
360050077001000,36005007700,BX34,3710,68
360050077001001,36005007700,BX34,3710,49
360050077001002,36005007700,BX34,3710,70
360050077001003,36005007700,BX34,3710,13
360050077001004,36005007700,BX34,3710,112
360050077001005,36005007700,BX34,3710,28
360050077001006,36005007700,BX34,3710,92
360050077001007,36005007700,BX34,3710,0
360050077001008,36005007700,BX34,3710,0
360050077001009,36005007700,BX34,3710,21
360050077001010,36005007700,BX34,3710,0
360050077001011,36005007700,BX34,3710,147
360050078001000,36005007800,BX59,3709,0
360050078001001,36005007800,BX59,3709,0
360050078001002,36005007800,BX59,3709,112
360050078001003,36005007800,BX59,3709,127
360050078001004,36005007800,BX59,3709,146
360050078001005,36005007800,BX59,3709,131
360050078001006,36005007800,BX59,3709,3
360050078002000,36005007800,BX59,3709,0
360050078002001,36005007800,BX59,3709,0
360050078002002,36005007800,BX59,3709,0
360050078002003,36005007800,BX59,3709,92
360050078002004,36005007800,BX59,3709,221
360050078002005,36005007800,BX59,3709,138
360050078002006,36005007800,BX59,3709,136
360050078002007,36005007800,BX59,3709,239
360050078002008,36005007800,BX59,3709,128
360050078003000,36005007800,BX59,3709,0
360050078003001,36005007800,BX59,3709,0
360050078003002,36005007800,BX59,3709,251
360050078003003,36005007800,BX59,3709,116
360050078004000,36005007800,BX59,3709,0
360050078004001,36005007800,BX59,3709,81
360050078004002,36005007800,BX59,3709,295
360050079001000,36005007900,BX34,3710,189
360050079001001,36005007900,BX34,3710,36
360050079001002,36005007900,BX34,3710,0
360050079001003,36005007900,BX34,3710,125
360050079001004,36005007900,BX34,3710,190
360050079002000,36005007900,BX34,3710,180
360050079002001,36005007900,BX34,3710,89
360050079003000,36005007900,BX34,3710,108
360050079003001,36005007900,BX34,3710,207
360050079003002,36005007900,BX34,3710,39
360050079004000,36005007900,BX34,3710,120
360050079004001,36005007900,BX34,3710,264
360050079004002,36005007900,BX34,3710,49
360050079004003,36005007900,BX34,3710,99
360050079004004,36005007900,BX34,3710,13
360050079005000,36005007900,BX34,3710,286
360050079006000,36005007900,BX34,3710,372
360050083001000,36005008300,BX33,3710,141
360050083001001,36005008300,BX33,3710,131
360050083001002,36005008300,BX33,3710,50
360050083002000,36005008300,BX33,3710,127
360050083002001,36005008300,BX33,3710,122
360050083003000,36005008300,BX33,3710,419
360050083003001,36005008300,BX33,3710,93
360050083004000,36005008300,BX33,3710,188
360050083004001,36005008300,BX33,3710,220
360050083005000,36005008300,BX33,3710,348
360050083006000,36005008300,BX33,3710,158
360050083006001,36005008300,BX33,3710,150
360050083006002,36005008300,BX33,3710,0
360050083006003,36005008300,BX33,3710,0
360050084001000,36005008400,BX09,3709,122
360050084001001,36005008400,BX09,3709,138
360050084002000,36005008400,BX09,3709,0
360050084002001,36005008400,BX09,3709,56
360050084002002,36005008400,BX09,3709,69
360050084002003,36005008400,BX09,3709,98
360050084002004,36005008400,BX09,3709,93
360050084002005,36005008400,BX09,3709,104
360050084002006,36005008400,BX09,3709,5
360050084002007,36005008400,BX09,3709,64
360050085001000,36005008500,BX33,3710,0
360050085001001,36005008500,BX33,3710,0
360050085001002,36005008500,BX33,3710,260
360050085002000,36005008500,BX33,3710,119
360050085002001,36005008500,BX33,3710,170
360050085002002,36005008500,BX33,3710,77
360050085002003,36005008500,BX33,3710,0
360050085002004,36005008500,BX33,3710,278
360050085003000,36005008500,BX33,3710,136
360050085003001,36005008500,BX33,3710,0
360050085003002,36005008500,BX33,3710,139
360050085004000,36005008500,BX33,3710,299
360050085005000,36005008500,BX33,3710,348
360050086001000,36005008600,BX09,3709,166
360050086001001,36005008600,BX09,3709,97
360050086001002,36005008600,BX09,3709,55
360050086002000,36005008600,BX09,3709,583
360050086003000,36005008600,BX09,3709,580
360050087001000,36005008700,BX33,3710,0
360050087001001,36005008700,BX33,3710,149
360050087001002,36005008700,BX33,3710,145
360050087001003,36005008700,BX33,3710,0
360050087001004,36005008700,BX33,3710,60
360050087001005,36005008700,BX33,3710,6
360050087001006,36005008700,BX33,3710,1
360050087001007,36005008700,BX33,3710,0
360050087002000,36005008700,BX33,3710,129
360050087002001,36005008700,BX33,3710,184
360050087002002,36005008700,BX33,3710,167
360050087003000,36005008700,BX33,3710,30
360050087003001,36005008700,BX33,3710,249
360050087004000,36005008700,BX33,3710,171
360050087004001,36005008700,BX33,3710,170
360050087005000,36005008700,BX33,3710,311
360050087005001,36005008700,BX33,3710,48
360050089001000,36005008900,BX27,3710,113
360050089001001,36005008900,BX27,3710,226
360050089001002,36005008900,BX27,3710,193
360050089001003,36005008900,BX27,3710,137
360050089002000,36005008900,BX27,3710,43
360050089002001,36005008900,BX27,3710,278
360050089002002,36005008900,BX27,3710,217
360050089002003,36005008900,BX27,3710,0
360050090000001,36005009000,BX09,3709,0
360050090000002,36005009000,BX09,3709,0
360050090000003,36005009000,BX09,3709,0
360050090000004,36005009000,BX09,3709,0
360050090000005,36005009000,BX09,3709,0
360050090000006,36005009000,BX09,3709,0
360050090000007,36005009000,BX09,3709,0
360050090001000,36005009000,BX09,3709,0
360050090001001,36005009000,BX09,3709,0
360050090001002,36005009000,BX09,3709,0
360050090001003,36005009000,BX09,3709,0
360050090001004,36005009000,BX09,3709,0
360050090001005,36005009000,BX09,3709,1
360050090001006,36005009000,BX09,3709,11
360050090001007,36005009000,BX09,3709,0
360050090001008,36005009000,BX09,3709,0
360050090001009,36005009000,BX09,3709,2
360050090001010,36005009000,BX09,3709,0
360050090002000,36005009000,BX09,3709,0
360050090002001,36005009000,BX09,3709,0
360050090002002,36005009000,BX09,3709,0
360050090002003,36005009000,BX09,3709,0
360050090002004,36005009000,BX09,3709,0
360050090002005,36005009000,BX09,3709,5
360050090002006,36005009000,BX09,3709,1
360050090002007,36005009000,BX09,3709,0
360050090002008,36005009000,BX09,3709,0
360050090002009,36005009000,BX09,3709,0
360050090002010,36005009000,BX09,3709,0
360050090002011,36005009000,BX09,3709,2
360050090002012,36005009000,BX09,3709,41
360050090002013,36005009000,BX09,3709,12
360050090002014,36005009000,BX09,3709,14
360050090003000,36005009000,BX09,3709,283
360050090004000,36005009000,BX09,3709,50
360050090004001,36005009000,BX09,3709,69
360050090004002,36005009000,BX09,3709,61
360050090004003,36005009000,BX09,3709,76
360050090005000,36005009000,BX09,3709,581
360050092001000,36005009200,BX59,3709,227
360050092001001,36005009200,BX59,3709,5
360050092001002,36005009200,BX59,3709,0
360050092001003,36005009200,BX59,3709,0
360050092001004,36005009200,BX59,3709,84
360050092001005,36005009200,BX59,3709,0
360050092001006,36005009200,BX59,3709,0
360050092002000,36005009200,BX59,3709,138
360050092002001,36005009200,BX59,3709,122
360050092003000,36005009200,BX59,3709,159
360050092003001,36005009200,BX59,3709,140
360050092003002,36005009200,BX59,3709,220
360050092003003,36005009200,BX59,3709,81
360050092003004,36005009200,BX59,3709,0
360050092003005,36005009200,BX59,3709,7
360050092003006,36005009200,BX59,3709,0
360050092004000,36005009200,BX59,3709,140
360050092004001,36005009200,BX59,3709,163
360050092005000,36005009200,BX59,3709,288
360050092005001,36005009200,BX59,3709,119
360050092005002,36005009200,BX59,3709,0
360050092005003,36005009200,BX59,3709,0
360050093000001,36005009300,BX27,3710,0
360050093000002,36005009300,BX27,3710,0
360050093000003,36005009300,BX27,3710,0
360050093001000,36005009300,BX27,3710,0
360050093001001,36005009300,BX27,3710,0
360050093001002,36005009300,BX27,3710,0
360050093001003,36005009300,BX27,3710,0
360050093001004,36005009300,BX27,3710,0
360050093001005,36005009300,BX27,3710,0
360050093001006,36005009300,BX27,3710,12
360050093001007,36005009300,BX27,3710,0
360050093001008,36005009300,BX27,3710,0
360050093001009,36005009300,BX27,3710,0
360050093001010,36005009300,BX27,3710,0
360050093001011,36005009300,BX27,3710,0
360050093001012,36005009300,BX27,3710,0
360050093001013,36005009300,BX27,3710,0
360050093001014,36005009300,BX27,3710,0
360050093001015,36005009300,BX27,3710,6
360050093001016,36005009300,BX27,3710,6
360050093001017,36005009300,BX27,3710,0
360050093001018,36005009300,BX27,3710,0
360050093001019,36005009300,BX27,3710,0
360050093001020,36005009300,BX27,3710,0
360050093001021,36005009300,BX27,3710,0
360050093001022,36005009300,BX27,3710,0
360050093001023,36005009300,BX27,3710,0
360050093001024,36005009300,BX27,3710,0
360050093001025,36005009300,BX27,3710,0
360050093001026,36005009300,BX27,3710,0
360050093001027,36005009300,BX27,3710,0
360050093001028,36005009300,BX27,3710,0
360050093001029,36005009300,BX27,3710,0
360050093001030,36005009300,BX27,3710,0
360050093001031,36005009300,BX27,3710,0
360050093001032,36005009300,BX27,3710,0
360050093001033,36005009300,BX27,3710,0
360050093001034,36005009300,BX27,3710,0
360050093001035,36005009300,BX27,3710,0
360050093001036,36005009300,BX27,3710,0
360050093001037,36005009300,BX27,3710,0
360050093001038,36005009300,BX27,3710,0
360050093001039,36005009300,BX27,3710,0
360050093001040,36005009300,BX27,3710,0
360050093001041,36005009300,BX27,3710,0
360050093001042,36005009300,BX27,3710,0
360050093001043,36005009300,BX27,3710,0
360050093002000,36005009300,BX27,3710,0
360050093002001,36005009300,BX27,3710,0
360050093002002,36005009300,BX27,3710,0
360050093002003,36005009300,BX27,3710,0
360050093002004,36005009300,BX27,3710,342
360050093002005,36005009300,BX27,3710,42
360050093002006,36005009300,BX27,3710,0
360050093002007,36005009300,BX27,3710,0
360050093002008,36005009300,BX27,3710,0
360050093002009,36005009300,BX27,3710,0
360050093003000,36005009300,BX27,3710,277
360050093003001,36005009300,BX27,3710,256
360050093003002,36005009300,BX27,3710,1
360050093003003,36005009300,BX27,3710,0
360050093003004,36005009300,BX27,3710,19
360050093004000,36005009300,BX27,3710,231
360050093004001,36005009300,BX27,3710,160
360050093004002,36005009300,BX27,3710,144
